random,2000,1000,146
random,2500,1000,174
random,3000,1000,161
random,3500,1000,164
random,4000,1000,154
random,4500,1000,145
random,5000,1000,161
random,5500,1000,150
random,6000,1000,175
random,6500,1000,168
random,2000,10000,1537
random,2500,10000,1627
random,3000,10000,1572
random,3500,10000,1521
random,4000,10000,1581
random,4500,10000,1588
random,5000,10000,1549
random,5500,10000,1594
random,6000,10000,1591
random,6500,10000,1655
random,2000,100000,15838
random,2500,100000,15906
random,3000,100000,15808
random,3500,100000,15918
random,4000,100000,15836
random,4500,100000,15971
random,5000,100000,15624
random,5500,100000,15882
random,6000,100000,15510
random,6500,100000,15828
hypercube,2000,1000,141
hypercube,2500,1000,134
hypercube,3000,1000,160
hypercube,3500,1000,144
hypercube,4000,1000,145
hypercube,4500,1000,142
hypercube,5000,1000,163
hypercube,5500,1000,154
hypercube,6000,1000,139
hypercube,6500,1000,151
hypercube,2000,10000,1466
hypercube,2500,10000,1460
hypercube,3000,10000,1457
hypercube,3500,10000,1459
hypercube,4000,10000,1475
hypercube,4500,10000,1504
hypercube,5000,10000,1451
hypercube,5500,10000,1474
hypercube,6000,10000,1467
hypercube,6500,10000,1473
hypercube,2000,100000,14764
hypercube,2500,100000,14585
hypercube,3000,100000,14752
hypercube,3500,100000,14717
hypercube,4000,100000,14643
hypercube,4500,100000,14788
hypercube,5000,100000,14748
hypercube,5500,100000,14765
hypercube,6000,100000,14654
hypercube,6500,100000,14681
random,2000,1000,170
random,2500,1000,161
random,3000,1000,156
random,3500,1000,141
random,4000,1000,152
random,4500,1000,166
random,5000,1000,166
random,5500,1000,167
random,6000,1000,164
random,6500,1000,151
random,2000,10000,1588
random,2500,10000,1524
random,3000,10000,1567
random,3500,10000,1605
random,4000,10000,1566
random,4500,10000,1644
random,5000,10000,1581
random,5500,10000,1605
random,6000,10000,1531
random,6500,10000,1547
random,2000,100000,15778
random,2500,100000,15652
random,3000,100000,15863
random,3500,100000,15791
random,4000,100000,15655
random,4500,100000,15806
random,5000,100000,15694
random,5500,100000,15838
random,6000,100000,15535
random,6500,100000,15710
hypercube,2000,1000,154
hypercube,2500,1000,144
hypercube,3000,1000,146
hypercube,3500,1000,142
hypercube,4000,1000,142
hypercube,4500,1000,147
hypercube,5000,1000,151
hypercube,5500,1000,158
hypercube,6000,1000,140
hypercube,6500,1000,143
hypercube,2000,10000,1455
hypercube,2500,10000,1477
hypercube,3000,10000,1473
hypercube,3500,10000,1455
hypercube,4000,10000,1432
hypercube,4500,10000,1454
hypercube,5000,10000,1467
hypercube,5500,10000,1454
hypercube,6000,10000,1477
hypercube,6500,10000,1461
hypercube,2000,100000,14733
hypercube,2500,100000,14720
hypercube,3000,100000,14534
hypercube,3500,100000,14634
hypercube,4000,100000,14644
hypercube,4500,100000,14693
hypercube,5000,100000,14681
hypercube,5500,100000,14581
hypercube,6000,100000,14724
hypercube,6500,100000,14849
random,2000,1000,136
random,2500,1000,141
random,3000,1000,146
random,3500,1000,145
random,4000,1000,137
random,4500,1000,168
random,5000,1000,152
random,5500,1000,159
random,6000,1000,149
random,6500,1000,150
random,2000,10000,1549
random,2500,10000,1540
random,3000,10000,1596
random,3500,10000,1574
random,4000,10000,1613
random,4500,10000,1626
random,5000,10000,1629
random,5500,10000,1552
random,6000,10000,1557
random,6500,10000,1596
random,2000,100000,15555
random,2500,100000,15657
random,3000,100000,16015
random,3500,100000,15739
random,4000,100000,15978
random,4500,100000,15916
random,5000,100000,15932
random,5500,100000,15641
random,6000,100000,15650
random,6500,100000,15840
random,2000,1000,150
random,2500,1000,175
random,3000,1000,166
random,3500,1000,161
random,4000,1000,153
random,4500,1000,160
random,5000,1000,142
random,5500,1000,153
random,6000,1000,147
random,6500,1000,149
random,2000,10000,1555
random,2500,10000,1534
random,3000,10000,1554
random,3500,10000,1572
random,4000,10000,1509
random,4500,10000,1566
random,5000,10000,1553
random,5500,10000,1578
random,6000,10000,1600
random,6500,10000,1647
random,2000,100000,16068
random,2500,100000,15629
random,3000,100000,15720
random,3500,100000,15880
random,4000,100000,15825
random,4500,100000,15864
random,5000,100000,16004
random,5500,100000,15616
random,6000,100000,15647
random,6500,100000,15851
hypercube,2000,1000,150
hypercube,2500,1000,145
hypercube,3000,1000,137
hypercube,3500,1000,146
hypercube,4000,1000,150
hypercube,4500,1000,144
hypercube,5000,1000,140
hypercube,5500,1000,134
hypercube,6000,1000,155
hypercube,6500,1000,139
hypercube,2000,10000,1412
hypercube,2500,10000,1466
hypercube,3000,10000,1448
hypercube,3500,10000,1483
hypercube,4000,10000,1482
hypercube,4500,10000,1462
hypercube,5000,10000,1485
hypercube,5500,10000,1501
hypercube,6000,10000,1482
hypercube,6500,10000,1445
hypercube,2000,100000,14672
hypercube,2500,100000,14718
hypercube,3000,100000,14655
hypercube,3500,100000,14665
hypercube,4000,100000,14725
hypercube,4500,100000,14731
hypercube,5000,100000,14606
hypercube,5500,100000,14766
hypercube,6000,100000,14741
hypercube,6500,100000,14670
random,2000,1000,148
random,2500,1000,140
random,3000,1000,165
random,3500,1000,191
random,4000,1000,133
random,4500,1000,166
random,5000,1000,169
random,5500,1000,158
random,6000,1000,161
random,6500,1000,160
random,2000,10000,1563
random,2500,10000,1564
random,3000,10000,1601
random,3500,10000,1588
random,4000,10000,1580
random,4500,10000,1614
random,5000,10000,1655
random,5500,10000,1542
random,6000,10000,1550
random,6500,10000,1584
random,2000,100000,15703
random,2500,100000,15944
random,3000,100000,15826
random,3500,100000,15711
random,4000,100000,15743
random,4500,100000,15718
random,5000,100000,15729
random,5500,100000,15896
random,6000,100000,15624
random,6500,100000,15771
random,2000,1000,159
random,2500,1000,186
random,3000,1000,148
random,3500,1000,158
random,4000,1000,152
random,4500,1000,151
random,5000,1000,167
random,5500,1000,155
random,6000,1000,158
random,6500,1000,129
random,2000,10000,1614
random,2500,10000,1605
random,3000,10000,1576
random,3500,10000,1562
random,4000,10000,1566
random,4500,10000,1521
random,5000,10000,1542
random,5500,10000,1571
random,6000,10000,1618
random,6500,10000,1557
random,2000,100000,15915
random,2500,100000,15792
random,3000,100000,15981
random,3500,100000,15796
random,4000,100000,15713
random,4500,100000,15669
random,5000,100000,15754
random,5500,100000,15734
random,6000,100000,15793
random,6500,100000,15881
hypercube,2000,1000,136
hypercube,2500,1000,141
hypercube,3000,1000,149
hypercube,3500,1000,145
hypercube,4000,1000,150
hypercube,4500,1000,150
hypercube,5000,1000,143
hypercube,5500,1000,148
hypercube,6000,1000,134
hypercube,6500,1000,139
hypercube,2000,10000,1463
hypercube,2500,10000,1499
hypercube,3000,10000,1460
hypercube,3500,10000,1455
hypercube,4000,10000,1458
hypercube,4500,10000,1468
hypercube,5000,10000,1473
hypercube,5500,10000,1494
hypercube,6000,10000,1503
hypercube,6500,10000,1477
hypercube,2000,100000,14598
hypercube,2500,100000,14708
hypercube,3000,100000,14784
hypercube,3500,100000,14717
hypercube,4000,100000,14719
hypercube,4500,100000,14690
hypercube,5000,100000,14648
hypercube,5500,100000,14633
hypercube,6000,100000,14709
hypercube,6500,100000,14695
random,2000,1000,164
random,2500,1000,185
random,3000,1000,150
random,3500,1000,164
random,4000,1000,148
random,4500,1000,166
random,5000,1000,161
random,5500,1000,151
random,6000,1000,162
random,6500,1000,147
random,2000,10000,1564
random,2500,10000,1571
random,3000,10000,1555
random,3500,10000,1570
random,4000,10000,1561
random,4500,10000,1531
random,5000,10000,1503
random,5500,10000,1593
random,6000,10000,1621
random,6500,10000,1613
random,2000,100000,15632
random,2500,100000,15657
random,3000,100000,15660
random,3500,100000,15833
random,4000,100000,15725
random,4500,100000,15690
random,5000,100000,15937
random,5500,100000,15839
random,6000,100000,15876
random,6500,100000,15682
random,2000,1000,161
random,2500,1000,161
random,3000,1000,157
random,3500,1000,161
random,4000,1000,165
random,4500,1000,144
random,5000,1000,147
random,5500,1000,164
random,6000,1000,171
random,6500,1000,144
random,2000,10000,1534
random,2500,10000,1635
random,3000,10000,1609
random,3500,10000,1596
random,4000,10000,1618
random,4500,10000,1619
random,5000,10000,1594
random,5500,10000,1619
random,6000,10000,1597
random,6500,10000,1567
random,2000,100000,15842
random,2500,100000,15835
random,3000,100000,15884
random,3500,100000,15653
random,4000,100000,15874
random,4500,100000,15906
random,5000,100000,15572
random,5500,100000,15886
random,6000,100000,15881
random,6500,100000,15664
hypercube,2000,1000,150
hypercube,2500,1000,155
hypercube,3000,1000,148
hypercube,3500,1000,152
hypercube,4000,1000,139
hypercube,4500,1000,143
hypercube,5000,1000,132
hypercube,5500,1000,137
hypercube,6000,1000,141
hypercube,6500,1000,154
hypercube,2000,10000,1488
hypercube,2500,10000,1456
hypercube,3000,10000,1476
hypercube,3500,10000,1434
hypercube,4000,10000,1492
hypercube,4500,10000,1414
hypercube,5000,10000,1475
hypercube,5500,10000,1509
hypercube,6000,10000,1425
hypercube,6500,10000,1479
hypercube,2000,100000,14718
hypercube,2500,100000,14850
hypercube,3000,100000,14715
hypercube,3500,100000,14789
hypercube,4000,100000,14774
hypercube,4500,100000,14664
hypercube,5000,100000,14709
hypercube,5500,100000,14672
hypercube,6000,100000,14631
hypercube,6500,100000,14827
random,2000,1000,142
random,2500,1000,145
random,3000,1000,176
random,3500,1000,161
random,4000,1000,183
random,4500,1000,155
random,5000,1000,141
random,5500,1000,155
random,6000,1000,164
random,6500,1000,163
random,2000,10000,1616
random,2500,10000,1620
random,3000,10000,1600
random,3500,10000,1596
random,4000,10000,1596
random,4500,10000,1591
random,5000,10000,1606
random,5500,10000,1528
random,6000,10000,1606
random,6500,10000,1549
random,2000,100000,15797
random,2500,100000,15888
random,3000,100000,15614
random,3500,100000,15786
random,4000,100000,15920
random,4500,100000,15810
random,5000,100000,15688
random,5500,100000,15803
random,6000,100000,15771
random,6500,100000,15864
random,2000,1000,132
random,2500,1000,159
random,3000,1000,140
random,3500,1000,160
random,4000,1000,165
random,4500,1000,131
random,5000,1000,179
random,5500,1000,141
random,6000,1000,171
random,6500,1000,167
random,2000,10000,1587
random,2500,10000,1603
random,3000,10000,1587
random,3500,10000,1557
random,4000,10000,1617
random,4500,10000,1561
random,5000,10000,1584
random,5500,10000,1566
random,6000,10000,1594
random,6500,10000,1575
random,2000,100000,15961
random,2500,100000,15675
random,3000,100000,15712
random,3500,100000,15661
random,4000,100000,15737
random,4500,100000,15815
random,5000,100000,15614
random,5500,100000,15713
random,6000,100000,15811
random,6500,100000,15801
hypercube,2000,1000,147
hypercube,2500,1000,133
hypercube,3000,1000,145
hypercube,3500,1000,145
hypercube,4000,1000,155
hypercube,4500,1000,156
hypercube,5000,1000,153
hypercube,5500,1000,140
hypercube,6000,1000,152
hypercube,6500,1000,135
hypercube,2000,10000,1432
hypercube,2500,10000,1448
hypercube,3000,10000,1484
hypercube,3500,10000,1486
hypercube,4000,10000,1491
hypercube,4500,10000,1444
hypercube,5000,10000,1496
hypercube,5500,10000,1414
hypercube,6000,10000,1487
hypercube,6500,10000,1442
hypercube,2000,100000,14778
hypercube,2500,100000,14719
hypercube,3000,100000,14637
hypercube,3500,100000,14642
hypercube,4000,100000,14766
hypercube,4500,100000,14493
hypercube,5000,100000,14648
hypercube,5500,100000,14802
hypercube,6000,100000,14607
hypercube,6500,100000,14624
random,2000,1000,145
random,2500,1000,161
random,3000,1000,150
random,3500,1000,153
random,4000,1000,156
random,4500,1000,160
random,5000,1000,155
random,5500,1000,135
random,6000,1000,128
random,6500,1000,143
random,2000,10000,1562
random,2500,10000,1592
random,3000,10000,1593
random,3500,10000,1554
random,4000,10000,1548
random,4500,10000,1585
random,5000,10000,1524
random,5500,10000,1541
random,6000,10000,1678
random,6500,10000,1627
random,2000,100000,15912
random,2500,100000,15903
random,3000,100000,15783
random,3500,100000,15763
random,4000,100000,15720
random,4500,100000,15682
random,5000,100000,15911
random,5500,100000,15690
random,6000,100000,15847
random,6500,100000,15919
random,2000,1000,166
random,2500,1000,137
random,3000,1000,154
random,3500,1000,150
random,4000,1000,187
random,4500,1000,161
random,5000,1000,153
random,5500,1000,172
random,6000,1000,147
random,6500,1000,162
random,2000,10000,1590
random,2500,10000,1562
random,3000,10000,1587
random,3500,10000,1598
random,4000,10000,1592
random,4500,10000,1521
random,5000,10000,1619
random,5500,10000,1612
random,6000,10000,1534
random,6500,10000,1538
random,2000,100000,15859
random,2500,100000,15710
random,3000,100000,15947
random,3500,100000,15826
random,4000,100000,15733
random,4500,100000,15763
random,5000,100000,15803
random,5500,100000,15832
random,6000,100000,15925
random,6500,100000,15809
hypercube,2000,1000,150
hypercube,2500,1000,156
hypercube,3000,1000,152
hypercube,3500,1000,136
hypercube,4000,1000,160
hypercube,4500,1000,149
hypercube,5000,1000,138
hypercube,5500,1000,148
hypercube,6000,1000,145
hypercube,6500,1000,150
hypercube,2000,10000,1423
hypercube,2500,10000,1474
hypercube,3000,10000,1440
hypercube,3500,10000,1491
hypercube,4000,10000,1438
hypercube,4500,10000,1470
hypercube,5000,10000,1433
hypercube,5500,10000,1479
hypercube,6000,10000,1481
hypercube,6500,10000,1487
hypercube,2000,100000,14642
hypercube,2500,100000,14711
hypercube,3000,100000,14584
hypercube,3500,100000,14696
hypercube,4000,100000,14673
hypercube,4500,100000,14745
hypercube,5000,100000,14536
hypercube,5500,100000,14669
hypercube,6000,100000,14639
hypercube,6500,100000,14557
random,2000,1000,166
random,2500,1000,156
random,3000,1000,167
random,3500,1000,147
random,4000,1000,162
random,4500,1000,164
random,5000,1000,152
random,5500,1000,143
random,6000,1000,161
random,6500,1000,162
random,2000,10000,1545
random,2500,10000,1638
random,3000,10000,1601
random,3500,10000,1575
random,4000,10000,1555
random,4500,10000,1659
random,5000,10000,1589
random,5500,10000,1545
random,6000,10000,1592
random,6500,10000,1564
random,2000,100000,15694
random,2500,100000,15519
random,3000,100000,15728
random,3500,100000,15985
random,4000,100000,15940
random,4500,100000,15739
random,5000,100000,15738
random,5500,100000,16044
random,6000,100000,15710
random,6500,100000,15872
random,2000,1000,155
random,2500,1000,177
random,3000,1000,145
random,3500,1000,149
random,4000,1000,163
random,4500,1000,164
random,5000,1000,151
random,5500,1000,174
random,6000,1000,160
random,6500,1000,140
random,2000,10000,1626
random,2500,10000,1615
random,3000,10000,1548
random,3500,10000,1632
random,4000,10000,1567
random,4500,10000,1531
random,5000,10000,1581
random,5500,10000,1647
random,6000,10000,1592
random,6500,10000,1570
random,2000,100000,15670
random,2500,100000,15932
random,3000,100000,15664
random,3500,100000,15740
random,4000,100000,15742
random,4500,100000,15704
random,5000,100000,15802
random,5500,100000,15818
random,6000,100000,15708
random,6500,100000,15878
hypercube,2000,1000,151
hypercube,2500,1000,140
hypercube,3000,1000,154
hypercube,3500,1000,145
hypercube,4000,1000,156
hypercube,4500,1000,145
hypercube,5000,1000,151
hypercube,5500,1000,143
hypercube,6000,1000,151
hypercube,6500,1000,146
hypercube,2000,10000,1471
hypercube,2500,10000,1470
hypercube,3000,10000,1448
hypercube,3500,10000,1501
hypercube,4000,10000,1487
hypercube,4500,10000,1451
hypercube,5000,10000,1454
hypercube,5500,10000,1480
hypercube,6000,10000,1472
hypercube,6500,10000,1455
hypercube,2000,100000,14720
hypercube,2500,100000,14569
hypercube,3000,100000,14653
hypercube,3500,100000,14712
hypercube,4000,100000,14819
hypercube,4500,100000,14675
hypercube,5000,100000,14843
hypercube,5500,100000,14736
hypercube,6000,100000,14663
hypercube,6500,100000,14632
random,2000,1000,170
random,2500,1000,168
random,3000,1000,153
random,3500,1000,130
random,4000,1000,186
random,4500,1000,162
random,5000,1000,138
random,5500,1000,162
random,6000,1000,164
random,6500,1000,155
random,2000,10000,1506
random,2500,10000,1532
random,3000,10000,1600
random,3500,10000,1562
random,4000,10000,1660
random,4500,10000,1534
random,5000,10000,1598
random,5500,10000,1603
random,6000,10000,1614
random,6500,10000,1555
random,2000,100000,15910
random,2500,100000,15817
random,3000,100000,15639
random,3500,100000,15561
random,4000,100000,15845
random,4500,100000,15724
random,5000,100000,15675
random,5500,100000,15656
random,6000,100000,15770
random,6500,100000,15747
random,2000,1000,168
random,2500,1000,183
random,3000,1000,158
random,3500,1000,161
random,4000,1000,147
random,4500,1000,184
random,5000,1000,176
random,5500,1000,168
random,6000,1000,170
random,6500,1000,163
random,2000,10000,1562
random,2500,10000,1556
random,3000,10000,1529
random,3500,10000,1582
random,4000,10000,1539
random,4500,10000,1574
random,5000,10000,1629
random,5500,10000,1599
random,6000,10000,1531
random,6500,10000,1563
random,2000,100000,15894
random,2500,100000,15644
random,3000,100000,15957
random,3500,100000,15508
random,4000,100000,15672
random,4500,100000,15735
random,5000,100000,15569
random,5500,100000,15694
random,6000,100000,15839
random,6500,100000,15580
random,2000,1000,155
random,2500,1000,137
random,3000,1000,162
random,3500,1000,143
random,4000,1000,122
random,4500,1000,157
random,5000,1000,145
random,5500,1000,163
random,6000,1000,154
random,6500,1000,170
random,2000,10000,1647
random,2500,10000,1594
random,3000,10000,1547
random,3500,10000,1578
random,4000,10000,1611
random,4500,10000,1627
random,5000,10000,1591
random,5500,10000,1584
random,6000,10000,1586
random,6500,10000,1569
random,2000,100000,15586
random,2500,100000,15713
random,3000,100000,15754
random,3500,100000,15873
random,4000,100000,15858
random,4500,100000,15654
random,5000,100000,15700
random,5500,100000,15750
random,6000,100000,15821
random,6500,100000,15669
hypercube,2000,1000,149
hypercube,2500,1000,150
hypercube,3000,1000,134
hypercube,3500,1000,147
hypercube,4000,1000,155
hypercube,4500,1000,148
hypercube,5000,1000,149
hypercube,5500,1000,148
hypercube,6000,1000,145
hypercube,6500,1000,146
hypercube,2000,10000,1467
hypercube,2500,10000,1414
hypercube,3000,10000,1487
hypercube,3500,10000,1461
hypercube,4000,10000,1474
hypercube,4500,10000,1494
hypercube,5000,10000,1488
hypercube,5500,10000,1512
hypercube,6000,10000,1442
hypercube,6500,10000,1457
hypercube,2000,100000,14713
hypercube,2500,100000,14806
hypercube,3000,100000,14759
hypercube,3500,100000,14705
hypercube,4000,100000,14567
hypercube,4500,100000,14620
hypercube,5000,100000,14542
hypercube,5500,100000,14878
hypercube,6000,100000,14572
hypercube,6500,100000,14740
random,2000,1000,168
random,2500,1000,168
random,3000,1000,153
random,3500,1000,154
random,4000,1000,150
random,4500,1000,141
random,5000,1000,153
random,5500,1000,165
random,6000,1000,152
random,6500,1000,140
random,2000,10000,1528
random,2500,10000,1511
random,3000,10000,1574
random,3500,10000,1544
random,4000,10000,1511
random,4500,10000,1543
random,5000,10000,1557
random,5500,10000,1609
random,6000,10000,1622
random,6500,10000,1651
random,2000,100000,15713
random,2500,100000,15772
random,3000,100000,15777
random,3500,100000,15698
random,4000,100000,15890
random,4500,100000,15762
random,5000,100000,15794
random,5500,100000,15819
random,6000,100000,15951
random,6500,100000,15712
random,2000,1000,144
random,2500,1000,177
random,3000,1000,142
random,3500,1000,153
random,4000,1000,166
random,4500,1000,150
random,5000,1000,148
random,5500,1000,142
random,6000,1000,143
random,6500,1000,152
random,2000,10000,1551
random,2500,10000,1590
random,3000,10000,1571
random,3500,10000,1641
random,4000,10000,1511
random,4500,10000,1581
random,5000,10000,1630
random,5500,10000,1513
random,6000,10000,1536
random,6500,10000,1605
random,2000,100000,15974
random,2500,100000,15795
random,3000,100000,15976
random,3500,100000,15867
random,4000,100000,15611
random,4500,100000,15675
random,5000,100000,15861
random,5500,100000,15837
random,6000,100000,15563
random,6500,100000,15728
hypercube,2000,1000,146
hypercube,2500,1000,144
hypercube,3000,1000,136
hypercube,3500,1000,151
hypercube,4000,1000,153
hypercube,4500,1000,156
hypercube,5000,1000,142
hypercube,5500,1000,142
hypercube,6000,1000,148
hypercube,6500,1000,156
hypercube,2000,10000,1465
hypercube,2500,10000,1499
hypercube,3000,10000,1433
hypercube,3500,10000,1443
hypercube,4000,10000,1504
hypercube,4500,10000,1450
hypercube,5000,10000,1506
hypercube,5500,10000,1462
hypercube,6000,10000,1508
hypercube,6500,10000,1507
hypercube,2000,100000,14664
hypercube,2500,100000,14723
hypercube,3000,100000,14568
hypercube,3500,100000,14744
hypercube,4000,100000,14847
hypercube,4500,100000,14690
hypercube,5000,100000,14748
hypercube,5500,100000,14783
hypercube,6000,100000,14619
hypercube,6500,100000,14650
random,2000,1000,157
random,2500,1000,170
random,3000,1000,167
random,3500,1000,174
random,4000,1000,145
random,4500,1000,156
random,5000,1000,155
random,5500,1000,150
random,6000,1000,163
random,6500,1000,170
random,2000,10000,1581
random,2500,10000,1567
random,3000,10000,1578
random,3500,10000,1529
random,4000,10000,1554
random,4500,10000,1643
random,5000,10000,1567
random,5500,10000,1570
random,6000,10000,1631
random,6500,10000,1607
random,2000,100000,15858
random,2500,100000,15725
random,3000,100000,15796
random,3500,100000,15800
random,4000,100000,15788
random,4500,100000,15857
random,5000,100000,16029
random,5500,100000,15707
random,6000,100000,15960
random,6500,100000,15743
random,2000,1000,159
random,2500,1000,165
random,3000,1000,150
random,3500,1000,135
random,4000,1000,169
random,4500,1000,160
random,5000,1000,148
random,5500,1000,167
random,6000,1000,152
random,6500,1000,159
random,2000,10000,1566
random,2500,10000,1596
random,3000,10000,1514
random,3500,10000,1578
random,4000,10000,1607
random,4500,10000,1644
random,5000,10000,1632
random,5500,10000,1543
random,6000,10000,1585
random,6500,10000,1544
random,2000,100000,15784
random,2500,100000,15735
random,3000,100000,15804
random,3500,100000,15830
random,4000,100000,15778
random,4500,100000,15720
random,5000,100000,15710
random,5500,100000,15726
random,6000,100000,15810
random,6500,100000,15907
hypercube,2000,1000,144
hypercube,2500,1000,140
hypercube,3000,1000,161
hypercube,3500,1000,144
hypercube,4000,1000,144
hypercube,4500,1000,154
hypercube,5000,1000,133
hypercube,5500,1000,139
hypercube,6000,1000,157
hypercube,6500,1000,135
hypercube,2000,10000,1468
hypercube,2500,10000,1477
hypercube,3000,10000,1459
hypercube,3500,10000,1474
hypercube,4000,10000,1468
hypercube,4500,10000,1448
hypercube,5000,10000,1462
hypercube,5500,10000,1470
hypercube,6000,10000,1425
hypercube,6500,10000,1466
hypercube,2000,100000,14658
hypercube,2500,100000,14769
hypercube,3000,100000,14725
hypercube,3500,100000,14726
hypercube,4000,100000,14731
hypercube,4500,100000,14635
hypercube,5000,100000,14836
hypercube,5500,100000,14775
hypercube,6000,100000,14619
hypercube,6500,100000,14627
random,2000,1000,158
random,2500,1000,145
random,3000,1000,149
random,3500,1000,167
random,4000,1000,155
random,4500,1000,156
random,5000,1000,149
random,5500,1000,162
random,6000,1000,153
random,6500,1000,156
random,2000,10000,1537
random,2500,10000,1578
random,3000,10000,1571
